total_time,total_cpu_usage,max_ram_usage,brand_raw,vendor_id_raw,arch,count,l2_cache_size,l3_cache_size,hz_actual_friendly,hz_advertised_friendly,l2_cache_line_size,l2_cache_associativity,benchmark
6.51,99%,32728,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP2
6.51,99%,32736,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP2
6.39,99%,32732,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP2
6.56,99%,32732,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP2
6.68,99%,32732,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP2
28.51,99%,58440,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP3
28.27,99%,58444,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP3
28.25,99%,58440,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP3
28.40,99%,58444,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP3
28.38,99%,58448,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.0000 GHz,2.1000 GHz,256,6,TSP3
57.20,99%,80168,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,799.9320 MHz,2.1000 GHz,256,6,TSP4
57.21,99%,80168,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,799.9320 MHz,2.1000 GHz,256,6,TSP4
56.84,99%,80172,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,799.9320 MHz,2.1000 GHz,256,6,TSP4
56.94,99%,80168,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,799.9320 MHz,2.1000 GHz,256,6,TSP4
56.91,99%,80172,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,799.9320 MHz,2.1000 GHz,256,6,TSP4
17.46,98%,1468184,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,877.7340 MHz,2.1000 GHz,256,6,KNP
16.19,99%,1466552,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,877.7340 MHz,2.1000 GHz,256,6,KNP
16.01,99%,1468808,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,877.7340 MHz,2.1000 GHz,256,6,KNP
16.15,99%,1466744,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,877.7340 MHz,2.1000 GHz,256,6,KNP
16.03,99%,1466968,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,877.7340 MHz,2.1000 GHz,256,6,KNP
19.52,99%,10452,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8411 GHz,2.1000 GHz,256,6,N_Queens
19.18,99%,10452,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8411 GHz,2.1000 GHz,256,6,N_Queens
19.31,99%,10452,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8411 GHz,2.1000 GHz,256,6,N_Queens
19.61,99%,10452,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8411 GHz,2.1000 GHz,256,6,N_Queens
19.19,99%,10452,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8411 GHz,2.1000 GHz,256,6,N_Queens
19.30,99%,25928,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8267 GHz,2.1000 GHz,256,6,TSP
18.97,99%,25948,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8267 GHz,2.1000 GHz,256,6,TSP
19.12,99%,25928,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8267 GHz,2.1000 GHz,256,6,TSP
19.03,99%,25932,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8267 GHz,2.1000 GHz,256,6,TSP
18.99,99%,25936,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,1.8267 GHz,2.1000 GHz,256,6,TSP
3.68,2370%,2436556,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,955.9200 MHz,2.1000 GHz,256,6,MATRIX_MULT
3.61,2352%,2511716,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,955.9200 MHz,2.1000 GHz,256,6,MATRIX_MULT
3.64,2431%,2437500,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,955.9200 MHz,2.1000 GHz,256,6,MATRIX_MULT
3.58,2370%,2438404,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,955.9200 MHz,2.1000 GHz,256,6,MATRIX_MULT
3.74,2266%,2437508,Intel(R) Xeon(R) Gold 6230 CPU @ 2.10GHz,GenuineIntel,X86_64,40,41943040,28835840,955.9200 MHz,2.1000 GHz,256,6,MATRIX_MULT
0.11,99%,13608,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_1000
0.11,100%,13876,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_1000
0.11,99%,13876,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_1000
0.11,99%,13444,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_1000
0.11,99%,13876,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_1000
0.11,99%,13820,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_10000
0.11,98%,13568,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_10000
0.10,98%,13500,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_10000
0.11,99%,13564,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_10000
0.10,99%,13500,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_500_10000
0.34,99%,13948,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.5768 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_1000
0.33,100%,13316,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.5768 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_1000
0.33,99%,13780,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.5768 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_1000
0.33,99%,13648,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.5768 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_1000
0.33,100%,13656,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.5768 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_1000
0.32,99%,13572,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_10000
0.32,99%,13980,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_10000
0.32,99%,13684,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_10000
0.32,99%,13900,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_10000
0.32,99%,13684,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_1000_10000
1.19,99%,13784,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_1000
1.19,99%,13720,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_1000
1.19,99%,13744,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_1000
1.19,99%,13604,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_1000
1.19,99%,13868,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_1000
1.23,99%,14036,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_10000
1.23,99%,13660,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_10000
1.23,99%,13736,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_10000
1.23,99%,14072,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_10000
1.23,99%,14036,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_2000_10000
7.17,99%,14088,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_1000
7.16,99%,13716,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_1000
7.17,99%,13916,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_1000
7.17,99%,13716,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_1000
7.17,99%,13720,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_1000
7.40,99%,14304,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_10000
7.40,99%,14188,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_10000
7.40,99%,14596,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_10000
7.40,99%,14188,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_10000
7.40,99%,14300,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_5000_10000
32.04,99%,15900,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_1000
32.05,99%,15928,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_1000
32.06,99%,15980,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_1000
32.05,99%,15896,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_1000
32.05,99%,15904,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_1000
31.81,99%,14936,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.4015 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_10000
31.78,99%,15256,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.4015 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_10000
31.81,99%,15000,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.4015 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_10000
31.75,99%,14652,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.4015 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_10000
31.82,99%,14672,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,1.4015 GHz,2.1000 GHz,256,6,KNPS_FILE_1_10000_10000
0.15,98%,13836,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_1000
0.14,99%,14136,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_1000
0.14,99%,13840,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_1000
0.14,98%,13844,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_1000
0.14,98%,14132,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_1000
0.25,99%,13700,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_10000
0.25,99%,13764,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_10000
0.25,99%,13968,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_10000
0.25,99%,13812,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_10000
0.25,99%,14168,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_500_10000
0.40,99%,14636,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_1000
0.40,99%,14268,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_1000
0.40,99%,14272,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_1000
0.40,99%,14300,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_1000
0.39,99%,14268,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_1000
0.59,99%,14236,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_10000
0.59,99%,14628,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_10000
0.58,99%,14188,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_10000
0.58,99%,14416,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_10000
0.58,99%,14244,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_1000_10000
1.17,99%,16164,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_1000
1.16,99%,16196,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_1000
1.16,99%,16164,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_1000
1.16,99%,16192,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_1000
1.16,99%,16284,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_1000
1.59,99%,17496,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_10000
1.59,99%,17436,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_10000
1.59,99%,17460,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_10000
1.59,99%,17436,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_10000
1.59,99%,17504,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_2000_10000
30.16,99%,3362432,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_5000_1000
30.12,99%,3361768,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,GenuineIntel,X86_64,32,33554432,23068672,3.7000 GHz,2.1000 GHz,256,6,KNPS_FILE_2_5000_1000
